dataset,iteration,algorithm,profiling_mode,active_supernodes,group_count,sum_group_sizes,candidate_proxy_pairs_examined,candidate_pairs_after_topk,candidate_pairs_submitted_for_scoring,candidate_pairs_scored,exact_gain_calls,exact_gain_positive_count,above_threshold_count,matching_selected_count,actual_merge_count,prepare_original_edges_scanned,prepare_aggregated_nnz,exact_gain_input_nnz,update_partition_nodes_touched,divide_ms,prepare_ms,candidate_discovery_task_sum_ms,exact_gain_ms,matching_ms,update_ms
email_enron,1,legacy_beam,rounds,36692,12390,36692,1274923,176085,176085,176085,176085,174793,47492,1590,1590,354822,354817,4577717,3180,8.193356,820.753579,335.107631,18900.622199,2.984195,0.193386
email_enron,2,legacy_beam,rounds,35102,12571,35102,1036408,149671,149671,149671,149671,144919,51979,5415,5415,352084,347862,4382610,11305,19.427304,805.182414,277.687731,19686.249617,5.594689,0.707464
email_enron,3,legacy_beam,rounds,29687,11600,29687,842715,120356,120356,120356,120356,93118,47866,3823,3823,342643,306502,3703144,9819,16.223373,730.241939,199.843846,17899.692997,3.651203,0.565774
email_enron,4,legacy_beam,rounds,25864,11387,25864,723667,92501,92501,92501,92501,55454,27503,1894,1894,339378,285681,3430157,4955,12.790734,651.508104,182.106564,14550.342316,1.167581,0.337709
email_enron,5,legacy_beam,rounds,23970,10972,23970,745872,78430,78430,78430,78430,36623,18276,1510,1510,325780,261885,3094132,4359,15.451328,687.515653,156.529214,13549.826133,0.502408,0.265365
email_enron,6,legacy_beam,rounds,22460,9361,22460,780731,84785,84785,84785,84785,37729,25009,1188,1188,342519,265345,3304838,3747,13.230467,600.704840,156.253813,12870.480629,0.585466,0.196956
email_enron,7,legacy_beam,rounds,21272,9524,21272,565770,65266,65266,65266,65266,24111,17232,840,840,339261,255186,3142900,2782,11.571555,559.932192,112.630239,12654.674210,1.510383,0.152799
email_enron,8,legacy_beam,rounds,20432,9389,20432,693215,61327,61327,61327,61327,16870,11196,728,728,338360,248602,3391506,2581,10.168298,543.949217,145.718273,12158.684294,3.544440,0.152353
email_enron,9,legacy_beam,rounds,19704,9060,19704,628107,56203,56203,56203,56203,12693,9190,643,643,338863,243685,3168189,2530,12.078743,501.516296,106.490837,11636.226163,0.216222,1.535774
email_enron,10,legacy_beam,rounds,19061,8268,19061,896712,62831,62831,62831,62831,17294,14747,529,529,339110,240369,3248388,2376,10.494158,562.785565,148.710150,11618.627906,0.319441,0.128047
email_enron,11,legacy_beam,rounds,18532,7938,18532,665151,58986,58986,58986,58986,15819,14054,485,485,340242,237732,3046610,2380,23.055886,481.876220,130.656696,11596.059418,0.278329,0.112544
email_enron,12,legacy_beam,rounds,18047,7935,18047,723307,52867,52867,52867,52867,14082,12695,372,372,337620,233611,2953750,1817,10.465988,450.472976,106.314286,11404.614287,0.241304,0.086366
email_enron,13,legacy_beam,rounds,17675,7710,17675,552474,52502,52502,52502,52502,12115,11008,324,324,337705,232120,2997869,1542,9.815194,483.893587,111.280573,11130.630524,0.215418,0.076904
email_enron,14,legacy_beam,rounds,17351,7678,17351,611025,52750,52750,52750,52750,11190,10233,263,263,336513,229589,2894509,1396,13.030314,478.920182,114.541284,11011.425073,1.191756,0.063421
email_enron,15,legacy_beam,rounds,17088,7858,17088,395087,40033,40033,40033,40033,6509,5923,238,238,337059,228373,2448950,1327,17.139584,400.394314,83.689555,10696.089759,0.097111,0.053969
email_enron,16,legacy_beam,rounds,16850,7606,16850,540214,44216,44216,44216,44216,8648,7972,185,185,337155,227238,2671913,1087,10.071265,484.043528,101.063691,10963.765992,0.117757,0.048696
email_enron,17,legacy_beam,rounds,16665,7263,16665,610398,46526,46526,46526,46526,9651,9183,231,231,338215,226757,2917073,1398,10.480629,445.878802,108.910733,10909.805341,0.154610,0.057919
email_enron,18,legacy_beam,rounds,16434,7171,16434,653389,48468,48468,48468,48468,9294,8841,174,174,336555,224162,3035436,1174,8.711979,423.201368,121.370312,10634.100930,0.143436,0.052742
email_enron,19,legacy_beam,rounds,16260,7877,16260,555453,34758,34758,34758,34758,3596,3278,146,146,327992,217780,2639088,950,9.901640,452.916110,82.008866,11718.559515,0.061088,0.036920
email_enron,20,legacy_beam,rounds,16114,7154,16114,841669,45835,45835,45835,45835,6527,6213,157,157,336777,222495,3113758,1084,8.972868,488.698335,129.962680,11051.703253,0.119944,0.040683
email_enron,1,legacy_beam,rounds,36692,12390,36692,1274923,176085,176085,176085,176085,174793,47492,1590,1590,354822,354817,4577717,3180,6.794250,116.665138,160.105914,30.294723,1.207540,0.170205
email_enron,2,legacy_beam,rounds,35102,12571,35102,1036408,149671,149671,149671,149671,144919,51979,5415,5415,352084,347862,4382610,11305,7.180389,79.857037,127.710600,30.573226,1.553535,0.679635
email_enron,3,legacy_beam,rounds,29687,11600,29687,842715,120356,120356,120356,120356,93118,47866,3823,3823,342643,306502,3703144,9819,6.540656,73.238912,114.123292,33.251781,1.010056,0.545068
email_enron,4,legacy_beam,rounds,25864,11387,25864,723667,92501,92501,92501,92501,55454,27503,1894,1894,339378,285681,3430157,4955,5.813089,50.541725,101.247828,50.344775,0.619853,0.280721
email_enron,5,legacy_beam,rounds,23970,10972,23970,745872,78430,78430,78430,78430,36623,18276,1510,1510,325780,261885,3094132,4359,5.794534,60.278721,87.741752,28.712579,0.445692,0.207893
email_enron,6,legacy_beam,rounds,22460,9361,22460,780731,84785,84785,84785,84785,37729,25009,1188,1188,342519,265345,3304838,3747,5.209452,52.394675,81.157289,31.010976,0.502464,0.188192
email_enron,7,legacy_beam,rounds,21272,9524,21272,565770,65266,65266,65266,65266,24111,17232,840,840,339261,255186,3142900,2782,5.488091,28.827886,56.150879,22.633993,0.244091,0.121459
email_enron,8,legacy_beam,rounds,20432,9389,20432,693215,61327,61327,61327,61327,16870,11196,728,728,338360,248602,3391506,2581,4.823090,42.260863,67.864669,27.352596,0.200846,0.114347
email_enron,9,legacy_beam,rounds,19704,9060,19704,628107,56203,56203,56203,56203,12693,9190,643,643,338863,243685,3168189,2530,5.273131,29.619919,56.672491,32.311960,0.146407,0.094242
email_enron,10,legacy_beam,rounds,19061,8268,19061,896712,62831,62831,62831,62831,17294,14747,529,529,339110,240369,3248388,2376,5.184626,55.555094,77.668351,30.677028,0.239404,0.076399
email_enron,11,legacy_beam,rounds,18532,7938,18532,665151,58986,58986,58986,58986,15819,14054,485,485,340242,237732,3046610,2380,5.538175,31.036843,56.250074,23.242107,0.190888,0.073843
email_enron,12,legacy_beam,rounds,18047,7935,18047,723307,52867,52867,52867,52867,14082,12695,372,372,337620,233611,2953750,1817,4.661399,38.850674,61.230223,18.092156,0.215144,0.064320
email_enron,13,legacy_beam,rounds,17675,7710,17675,552474,52502,52502,52502,52502,12115,11008,324,324,337705,232120,2997869,1542,4.487244,26.196115,49.012617,17.850917,0.188553,0.052203
email_enron,14,legacy_beam,rounds,17351,7678,17351,611025,52750,52750,52750,52750,11190,10233,263,263,336513,229589,2894509,1396,4.330902,31.138780,52.900081,17.410791,0.140523,0.045495
email_enron,15,legacy_beam,rounds,17088,7858,17088,395087,40033,40033,40033,40033,6509,5923,238,238,337059,228373,2448950,1327,4.307899,17.918022,44.364680,18.295910,0.082966,0.039248
email_enron,16,legacy_beam,rounds,16850,7606,16850,540214,44216,44216,44216,44216,8648,7972,185,185,337155,227238,2671913,1087,4.140146,29.392976,52.004756,17.327351,0.099188,0.031649
email_enron,17,legacy_beam,rounds,16665,7263,16665,610398,46526,46526,46526,46526,9651,9183,231,231,338215,226757,2917073,1398,4.111272,27.452235,47.970646,17.487906,0.119986,0.040061
email_enron,18,legacy_beam,rounds,16434,7171,16434,653389,48468,48468,48468,48468,9294,8841,174,174,336555,224162,3035436,1174,4.351962,29.565909,51.458935,20.523876,0.113429,0.032430
email_enron,19,legacy_beam,rounds,16260,7877,16260,555453,34758,34758,34758,34758,3596,3278,146,146,327992,217780,2639088,950,6.766788,20.846901,40.989650,17.070390,0.045931,0.024578
email_enron,20,legacy_beam,rounds,16114,7154,16114,841669,45835,45835,45835,45835,6527,6213,157,157,336777,222495,3113758,1084,4.008641,33.536186,51.710384,16.339294,0.081960,0.028055
email_enron,1,legacy_beam,rounds,36692,12390,36692,1274923,176085,176085,176085,176085,174793,47492,1590,1590,354822,354817,4577717,3180,6.719833,124.793565,176.574221,45.330993,1.388473,0.168854
email_enron,2,legacy_beam,rounds,35102,12571,35102,1036408,149671,149671,149671,149671,144919,51979,5415,5415,352084,347862,4382610,11305,8.151209,86.698284,138.525171,39.565472,1.733320,0.641294
email_enron,3,legacy_beam,rounds,29687,11600,29687,842715,120356,120356,120356,120356,93118,47866,3823,3823,342643,306502,3703144,9819,6.564873,74.048471,113.469019,41.977523,1.096409,0.496334
email_enron,4,legacy_beam,rounds,25864,11387,25864,723667,92501,92501,92501,92501,55454,27503,1894,1894,339378,285681,3430157,4955,6.093892,51.021743,95.307773,32.583037,0.590876,0.272980
email_enron,5,legacy_beam,rounds,23970,10972,23970,745872,78430,78430,78430,78430,36623,18276,1510,1510,325780,261885,3094132,4359,5.630777,55.666174,78.736133,29.755200,0.408684,0.218921
email_enron,6,legacy_beam,rounds,22460,9361,22460,780731,84785,84785,84785,84785,37729,25009,1188,1188,342519,265345,3304838,3747,5.421466,54.765750,83.928977,32.178684,0.501041,0.169766
