dataset,iteration,algorithm,profiling_mode,active_supernodes,group_count,sum_group_sizes,candidate_proxy_pairs_examined,candidate_pairs_after_topk,candidate_pairs_submitted_for_scoring,candidate_pairs_scored,exact_gain_calls,exact_gain_positive_count,above_threshold_count,matching_selected_count,actual_merge_count,prepare_original_edges_scanned,prepare_aggregated_nnz,exact_gain_input_nnz,update_partition_nodes_touched,divide_ms,prepare_ms,candidate_discovery_task_sum_ms,exact_gain_ms,matching_ms,update_ms
email_enron,11,legacy_beam,rounds,18532,7938,18532,665151,58986,58986,58986,58986,15819,14054,485,485,340242,237732,3046610,2380,4.539612,35.568017,62.398082,23.093355,0.190318,0.084763
email_enron,12,legacy_beam,rounds,18047,7935,18047,723307,52867,52867,52867,52867,14082,12695,372,372,337620,233611,2953750,1817,4.658744,38.334918,61.637609,18.630528,0.250158,0.059231
email_enron,13,legacy_beam,rounds,17675,7710,17675,552474,52502,52502,52502,52502,12115,11008,324,324,337705,232120,2997869,1542,4.289545,26.120289,51.450155,19.175063,0.149700,0.051241
email_enron,14,legacy_beam,rounds,17351,7678,17351,611025,52750,52750,52750,52750,11190,10233,263,263,336513,229589,2894509,1396,4.387848,35.718499,58.334039,19.473534,0.131997,0.044321
email_enron,15,legacy_beam,rounds,17088,7858,17088,395087,40033,40033,40033,40033,6509,5923,238,238,337059,228373,2448950,1327,4.491112,20.136295,49.220831,21.765013,0.078956,0.038721
email_enron,16,legacy_beam,rounds,16850,7606,16850,540214,44216,44216,44216,44216,8648,7972,185,185,337155,227238,2671913,1087,4.483096,29.609007,54.917537,22.449912,0.111826,0.038073
email_enron,17,legacy_beam,rounds,16665,7263,16665,610398,46526,46526,46526,46526,9651,9183,231,231,338215,226757,2917073,1398,4.125719,32.732855,54.844634,19.965949,0.128104,0.045421
email_enron,18,legacy_beam,rounds,16434,7171,16434,653389,48468,48468,48468,48468,9294,8841,174,174,336555,224162,3035436,1174,4.241826,30.296114,51.791260,18.438828,0.108953,0.037617
email_enron,19,legacy_beam,rounds,16260,7877,16260,555453,34758,34758,34758,34758,3596,3278,146,146,327992,217780,2639088,950,4.457880,23.235048,42.562518,17.805474,0.044584,0.025521
email_enron,20,legacy_beam,rounds,16114,7154,16114,841669,45835,45835,45835,45835,6527,6213,157,157,336777,222495,3113758,1084,4.183897,34.692832,52.602266,17.869173,0.075722,0.030048
email_enron,1,legacy_beam,rounds,36692,12390,36692,1274923,176085,176085,176085,176085,174793,47492,1590,1590,354822,354817,4577717,3180,7.028170,131.003238,179.378649,45.605855,1.468872,0.188056
